Local time,Ask,Bid
17.02.2021 17:14:40.783 GMT+0200,76.342,76.318
17.02.2021 17:14:41.063 GMT+0200,76.333,76.317
17.02.2021 17:14:41.189 GMT+0200,76.343,76.327
17.02.2021 17:14:51.749 GMT+0200,76.342,76.318
17.02.2021 17:14:51.983 GMT+0200,76.332,76.318
17.02.2021 17:14:58.118 GMT+0200,76.333,76.307
17.02.2021 17:14:58.487 GMT+0200,76.322,76.308
17.02.2021 17:15:00.355 GMT+0200,76.322,76.298
17.02.2021 17:15:00.477 GMT+0200,76.313,76.297
17.02.2021 17:15:01.912 GMT+0200,76.323,76.297
17.02.2021 17:15:01.963 GMT+0200,76.323,76.307
17.02.2021 17:15:03.474 GMT+0200,76.323,76.297
17.02.2021 17:15:03.543 GMT+0200,76.322,76.308
17.02.2021 17:15:03.867 GMT+0200,76.313,76.297
17.02.2021 17:15:09.778 GMT+0200,76.312,76.308
17.02.2021 17:15:09.828 GMT+0200,76.322,76.308
17.02.2021 17:15:10.741 GMT+0200,76.322,76.298
17.02.2021 17:15:10.792 GMT+0200,76.313,76.297
17.02.2021 17:15:10.892 GMT+0200,76.323,76.297
17.02.2021 17:15:11.423 GMT+0200,76.322,76.308
17.02.2021 17:15:13.674 GMT+0200,76.313,76.297
17.02.2021 17:15:13.927 GMT+0200,76.323,76.297
17.02.2021 17:15:13.977 GMT+0200,76.312,76.298
17.02.2021 17:15:15.253 GMT+0200,76.323,76.297
17.02.2021 17:15:15.427 GMT+0200,76.322,76.308
17.02.2021 17:15:21.144 GMT+0200,76.332,76.318
17.02.2021 17:15:23.645 GMT+0200,76.323,76.307
17.02.2021 17:15:26.076 GMT+0200,76.323,76.297
17.02.2021 17:15:26.127 GMT+0200,76.312,76.298
17.02.2021 17:15:27.593 GMT+0200,76.323,76.297
17.02.2021 17:15:27.744 GMT+0200,76.322,76.308
17.02.2021 17:15:27.998 GMT+0200,76.313,76.297
17.02.2021 17:15:39.353 GMT+0200,76.303,76.287
17.02.2021 17:15:44.043 GMT+0200,76.302,76.278
17.02.2021 17:15:44.093 GMT+0200,76.303,76.287
17.02.2021 17:15:44.490 GMT+0200,76.302,76.278
17.02.2021 17:15:44.824 GMT+0200,76.302,76.288
17.02.2021 17:15:45.194 GMT+0200,76.302,76.278
17.02.2021 17:15:45.244 GMT+0200,76.302,76.288
17.02.2021 17:15:45.457 GMT+0200,76.303,76.277
17.02.2021 17:15:45.619 GMT+0200,76.302,76.288
17.02.2021 17:15:48.114 GMT+0200,76.303,76.277
17.02.2021 17:15:48.168 GMT+0200,76.303,76.287
17.02.2021 17:15:48.357 GMT+0200,76.302,76.278
17.02.2021 17:15:48.407 GMT+0200,76.292,76.278
17.02.2021 17:15:50.640 GMT+0200,76.293,76.267
17.02.2021 17:15:50.754 GMT+0200,76.293,76.277
17.02.2021 17:15:51.156 GMT+0200,76.292,76.268
17.02.2021 17:15:51.313 GMT+0200,76.293,76.277
17.02.2021 17:15:51.463 GMT+0200,76.292,76.268
17.02.2021 17:15:51.513 GMT+0200,76.292,76.278
17.02.2021 17:15:51.926 GMT+0200,76.293,76.267
17.02.2021 17:15:51.985 GMT+0200,76.293,76.277
17.02.2021 17:15:52.177 GMT+0200,76.292,76.268
17.02.2021 17:15:52.428 GMT+0200,76.282,76.268
17.02.2021 17:15:59.466 GMT+0200,76.292,76.268
17.02.2021 17:16:00.532 GMT+0200,76.292,76.278
17.02.2021 17:16:00.941 GMT+0200,76.282,76.268
17.02.2021 17:16:01.042 GMT+0200,76.292,76.278
17.02.2021 17:16:01.193 GMT+0200,76.282,76.268
17.02.2021 17:16:04.062 GMT+0200,76.283,76.257
17.02.2021 17:16:04.232 GMT+0200,76.282,76.268
17.02.2021 17:16:04.386 GMT+0200,76.282,76.258
17.02.2021 17:16:04.723 GMT+0200,76.272,76.258
17.02.2021 17:16:06.684 GMT+0200,76.282,76.258
17.02.2021 17:16:06.735 GMT+0200,76.282,76.268
17.02.2021 17:16:07.400 GMT+0200,76.272,76.258
17.02.2021 17:16:07.733 GMT+0200,76.283,76.267
17.02.2021 17:16:12.018 GMT+0200,76.272,76.258
17.02.2021 17:16:18.112 GMT+0200,76.263,76.247
17.02.2021 17:16:18.608 GMT+0200,76.262,76.238
17.02.2021 17:16:18.660 GMT+0200,76.263,76.247
17.02.2021 17:16:27.488 GMT+0200,76.272,76.258
17.02.2021 17:16:28.419 GMT+0200,76.272,76.248
17.02.2021 17:16:28.469 GMT+0200,76.273,76.257
17.02.2021 17:16:28.560 GMT+0200,76.273,76.247
17.02.2021 17:16:28.610 GMT+0200,76.273,76.257
17.02.2021 17:16:28.791 GMT+0200,76.263,76.257
17.02.2021 17:16:28.841 GMT+0200,76.262,76.248
17.02.2021 17:16:28.942 GMT+0200,76.272,76.248
17.02.2021 17:16:29.159 GMT+0200,76.262,76.248
17.02.2021 17:16:29.297 GMT+0200,76.273,76.247
17.02.2021 17:16:29.437 GMT+0200,76.272,76.258
17.02.2021 17:16:29.638 GMT+0200,76.272,76.248
17.02.2021 17:16:30.114 GMT+0200,76.262,76.248
17.02.2021 17:16:45.615 GMT+0200,76.273,76.247
17.02.2021 17:16:45.717 GMT+0200,76.263,76.247
17.02.2021 17:16:46.133 GMT+0200,76.272,76.258
17.02.2021 17:16:59.161 GMT+0200,76.263,76.247
17.02.2021 17:17:02.543 GMT+0200,76.252,76.238
17.02.2021 17:17:09.468 GMT+0200,76.262,76.238
17.02.2021 17:17:10.186 GMT+0200,76.262,76.248
17.02.2021 17:17:12.461 GMT+0200,76.273,76.247
17.02.2021 17:17:12.661 GMT+0200,76.272,76.258
17.02.2021 17:17:13.163 GMT+0200,76.272,76.248
17.02.2021 17:17:13.239 GMT+0200,76.262,76.248
17.02.2021 17:17:15.009 GMT+0200,76.272,76.248
17.02.2021 17:17:15.059 GMT+0200,76.263,76.247
17.02.2021 17:17:16.151 GMT+0200,76.273,76.247
17.02.2021 17:17:16.202 GMT+0200,76.262,76.248
17.02.2021 17:17:17.007 GMT+0200,76.273,76.247
17.02.2021 17:17:17.331 GMT+0200,76.262,76.248
17.02.2021 17:17:19.589 GMT+0200,76.262,76.258
17.02.2021 17:17:19.640 GMT+0200,76.273,76.257
17.02.2021 17:17:25.669 GMT+0200,76.263,76.247
17.02.2021 17:17:38.171 GMT+0200,76.253,76.237
17.02.2021 17:17:50.494 GMT+0200,76.242,76.228
17.02.2021 17:17:50.966 GMT+0200,76.232,76.218
17.02.2021 17:17:51.217 GMT+0200,76.243,76.217
17.02.2021 17:17:51.267 GMT+0200,76.232,76.218
17.02.2021 17:17:51.468 GMT+0200,76.242,76.228
17.02.2021 17:17:51.619 GMT+0200,76.243,76.217
17.02.2021 17:17:52.030 GMT+0200,76.242,76.228
17.02.2021 17:18:03.640 GMT+0200,76.232,76.218
17.02.2021 17:18:05.941 GMT+0200,76.243,76.217
17.02.2021 17:18:06.098 GMT+0200,76.242,76.228
17.02.2021 17:18:10.417 GMT+0200,76.233,76.227
17.02.2021 17:18:10.468 GMT+0200,76.233,76.217
17.02.2021 17:18:18.218 GMT+0200,76.233,76.227
17.02.2021 17:18:18.269 GMT+0200,76.242,76.228
17.02.2021 17:18:20.175 GMT+0200,76.253,76.237
17.02.2021 17:18:28.183 GMT+0200,76.262,76.238
17.02.2021 17:18:28.233 GMT+0200,76.263,76.247
17.02.2021 17:18:30.396 GMT+0200,76.252,76.238
17.02.2021 17:18:30.496 GMT+0200,76.262,76.238
17.02.2021 17:18:30.617 GMT+0200,76.263,76.247
17.02.2021 17:18:30.721 GMT+0200,76.253,76.237
17.02.2021 17:18:32.317 GMT+0200,76.263,76.237
17.02.2021 17:18:32.500 GMT+0200,76.252,76.238
17.02.2021 17:18:34.699 GMT+0200,76.252,76.228
17.02.2021 17:18:34.749 GMT+0200,76.242,76.228
17.02.2021 17:18:35.937 GMT+0200,76.252,76.238
17.02.2021 17:18:36.188 GMT+0200,76.242,76.228
17.02.2021 17:18:43.823 GMT+0200,76.252,76.228
17.02.2021 17:18:43.908 GMT+0200,76.253,76.237
17.02.2021 17:18:46.135 GMT+0200,76.243,76.227
17.02.2021 17:18:49.758 GMT+0200,76.253,76.237
17.02.2021 17:18:52.483 GMT+0200,76.263,76.237
17.02.2021 17:18:52.584 GMT+0200,76.252,76.238
17.02.2021 17:18:54.509 GMT+0200,76.262,76.248
17.02.2021 17:18:57.238 GMT+0200,76.273,76.257
17.02.2021 17:18:58.980 GMT+0200,76.283,76.267
17.02.2021 17:18:59.566 GMT+0200,76.283,76.257
17.02.2021 17:18:59.617 GMT+0200,76.272,76.258
17.02.2021 17:18:59.727 GMT+0200,76.282,76.268
17.02.2021 17:19:01.881 GMT+0200,76.272,76.258
17.02.2021 17:19:03.527 GMT+0200,76.273,76.267
17.02.2021 17:19:03.577 GMT+0200,76.283,76.267
17.02.2021 17:19:09.456 GMT+0200,76.273,76.257
17.02.2021 17:19:18.880 GMT+0200,76.283,76.257
17.02.2021 17:19:18.931 GMT+0200,76.282,76.268
17.02.2021 17:19:19.587 GMT+0200,76.272,76.258
17.02.2021 17:19:31.030 GMT+0200,76.282,76.258
17.02.2021 17:19:31.080 GMT+0200,76.283,76.267
17.02.2021 17:19:33.030 GMT+0200,76.282,76.258
17.02.2021 17:19:33.297 GMT+0200,76.272,76.258
17.02.2021 17:19:39.391 GMT+0200,76.283,76.257
17.02.2021 17:19:39.441 GMT+0200,76.273,76.257
17.02.2021 17:19:39.592 GMT+0200,76.282,76.268
17.02.2021 17:19:41.923 GMT+0200,76.293,76.267
17.02.2021 17:19:41.973 GMT+0200,76.292,76.278
17.02.2021 17:19:44.891 GMT+0200,76.283,76.277
17.02.2021 17:19:44.941 GMT+0200,76.283,76.267
17.02.2021 17:19:47.021 GMT+0200,76.282,76.278
17.02.2021 17:19:47.071 GMT+0200,76.293,76.277
17.02.2021 17:19:52.348 GMT+0200,76.292,76.288
17.02.2021 17:19:52.399 GMT+0200,76.303,76.287
17.02.2021 17:19:52.619 GMT+0200,76.293,76.277
17.02.2021 17:19:52.790 GMT+0200,76.302,76.288
17.02.2021 17:19:56.346 GMT+0200,76.302,76.278
17.02.2021 17:19:56.877 GMT+0200,76.292,76.278
17.02.2021 17:19:57.092 GMT+0200,76.302,76.278
17.02.2021 17:19:57.286 GMT+0200,76.302,76.288
17.02.2021 17:19:57.450 GMT+0200,76.303,76.277
17.02.2021 17:19:57.516 GMT+0200,76.302,76.288
17.02.2021 17:19:58.045 GMT+0200,76.302,76.278
17.02.2021 17:19:58.096 GMT+0200,76.303,76.287
17.02.2021 17:19:59.835 GMT+0200,76.302,76.278
17.02.2021 17:20:00.091 GMT+0200,76.292,76.278
17.02.2021 17:20:00.342 GMT+0200,76.303,76.277
17.02.2021 17:20:00.393 GMT+0200,76.303,76.287
17.02.2021 17:20:00.547 GMT+0200,76.303,76.277
17.02.2021 17:20:00.647 GMT+0200,76.292,76.278
17.02.2021 17:20:00.761 GMT+0200,76.302,76.278
17.02.2021 17:20:00.812 GMT+0200,76.303,76.287
17.02.2021 17:20:01.551 GMT+0200,76.303,76.277
17.02.2021 17:20:02.074 GMT+0200,76.303,76.287
17.02.2021 17:20:02.289 GMT+0200,76.313,76.287
17.02.2021 17:20:02.389 GMT+0200,76.313,76.297
17.02.2021 17:20:02.641 GMT+0200,76.312,76.288
17.02.2021 17:20:02.691 GMT+0200,76.302,76.288
17.02.2021 17:20:04.005 GMT+0200,76.302,76.298
17.02.2021 17:20:04.055 GMT+0200,76.313,76.297
17.02.2021 17:20:04.975 GMT+0200,76.312,76.288
17.02.2021 17:20:05.025 GMT+0200,76.313,76.297
17.02.2021 17:20:05.176 GMT+0200,76.313,76.287
17.02.2021 17:20:05.226 GMT+0200,76.303,76.287
17.02.2021 17:20:05.276 GMT+0200,76.313,76.287
17.02.2021 17:20:05.327 GMT+0200,76.313,76.297
17.02.2021 17:20:06.379 GMT+0200,76.303,76.287
17.02.2021 17:20:06.480 GMT+0200,76.313,76.287
17.02.2021 17:20:06.624 GMT+0200,76.312,76.298
17.02.2021 17:20:11.802 GMT+0200,76.322,76.308
17.02.2021 17:20:13.355 GMT+0200,76.332,76.318
17.02.2021 17:20:20.351 GMT+0200,76.322,76.308
17.02.2021 17:20:21.130 GMT+0200,76.322,76.298
17.02.2021 17:20:21.180 GMT+0200,76.313,76.297
17.02.2021 17:20:23.804 GMT+0200,76.313,76.287
17.02.2021 17:20:23.905 GMT+0200,76.313,76.297
17.02.2021 17:20:25.319 GMT+0200,76.322,76.308
17.02.2021 17:20:29.163 GMT+0200,76.323,76.297
17.02.2021 17:20:29.213 GMT+0200,76.312,76.298
17.02.2021 17:20:31.729 GMT+0200,76.323,76.297
17.02.2021 17:20:31.997 GMT+0200,76.313,76.297
17.02.2021 17:20:41.508 GMT+0200,76.302,76.288
17.02.2021 17:20:41.960 GMT+0200,76.293,76.277
17.02.2021 17:20:42.211 GMT+0200,76.303,76.277
17.02.2021 17:20:43.041 GMT+0200,76.303,76.287
17.02.2021 17:20:45.783 GMT+0200,76.293,76.277
17.02.2021 17:20:50.056 GMT+0200,76.283,76.267
17.02.2021 17:20:50.357 GMT+0200,76.282,76.258
17.02.2021 17:20:50.613 GMT+0200,76.282,76.268
17.02.2021 17:20:54.572 GMT+0200,76.272,76.258
17.02.2021 17:20:58.341 GMT+0200,76.283,76.267
17.02.2021 17:21:00.726 GMT+0200,76.272,76.268
17.02.2021 17:21:00.776 GMT+0200,76.272,76.258
17.02.2021 17:21:04.793 GMT+0200,76.282,76.268
17.02.2021 17:21:06.112 GMT+0200,76.272,76.268
17.02.2021 17:21:06.162 GMT+0200,76.272,76.258
17.02.2021 17:21:06.463 GMT+0200,76.263,76.247
17.02.2021 17:21:10.270 GMT+0200,76.273,76.247
17.02.2021 17:21:10.650 GMT+0200,76.272,76.258
17.02.2021 17:21:10.813 GMT+0200,76.272,76.248
17.02.2021 17:21:11.111 GMT+0200,76.272,76.258
17.02.2021 17:21:11.674 GMT+0200,76.272,76.248
17.02.2021 17:21:11.725 GMT+0200,76.262,76.248
17.02.2021 17:21:12.028 GMT+0200,76.253,76.237
17.02.2021 17:21:12.128 GMT+0200,76.262,76.238
17.02.2021 17:21:12.179 GMT+0200,76.263,76.247
17.02.2021 17:21:15.711 GMT+0200,76.253,76.237
17.02.2021 17:21:16.513 GMT+0200,76.262,76.248
17.02.2021 17:21:16.663 GMT+0200,76.252,76.238
17.02.2021 17:21:17.023 GMT+0200,76.262,76.238
17.02.2021 17:21:17.073 GMT+0200,76.253,76.237
17.02.2021 17:21:19.854 GMT+0200,76.263,76.237
17.02.2021 17:21:20.121 GMT+0200,76.263,76.247
17.02.2021 17:21:22.385 GMT+0200,76.253,76.237
17.02.2021 17:21:22.746 GMT+0200,76.262,76.238
17.02.2021 17:21:22.924 GMT+0200,76.262,76.248
17.02.2021 17:21:23.288 GMT+0200,76.262,76.238
17.02.2021 17:21:23.407 GMT+0200,76.262,76.248
17.02.2021 17:21:24.232 GMT+0200,76.253,76.237
17.02.2021 17:21:24.557 GMT+0200,76.252,76.228
17.02.2021 17:21:24.718 GMT+0200,76.252,76.238
17.02.2021 17:21:29.680 GMT+0200,76.242,76.228
17.02.2021 17:21:30.425 GMT+0200,76.232,76.218
17.02.2021 17:21:31.826 GMT+0200,76.243,76.227
17.02.2021 17:21:31.926 GMT+0200,76.243,76.217
17.02.2021 17:21:32.331 GMT+0200,76.242,76.228
17.02.2021 17:21:33.845 GMT+0200,76.233,76.217
17.02.2021 17:21:37.118 GMT+0200,76.222,76.218
17.02.2021 17:21:37.169 GMT+0200,76.222,76.208
17.02.2021 17:21:44.083 GMT+0200,76.223,76.197
17.02.2021 17:21:44.364 GMT+0200,76.213,76.197
17.02.2021 17:21:45.194 GMT+0200,76.223,76.207
17.02.2021 17:21:46.052 GMT+0200,76.232,76.218
17.02.2021 17:21:46.280 GMT+0200,76.233,76.207
17.02.2021 17:21:46.397 GMT+0200,76.223,76.207
17.02.2021 17:21:47.910 GMT+0200,76.233,76.217
17.02.2021 17:21:51.553 GMT+0200,76.243,76.227
17.02.2021 17:21:52.517 GMT+0200,76.232,76.218
17.02.2021 17:21:56.949 GMT+0200,76.223,76.217
17.02.2021 17:21:56.999 GMT+0200,76.223,76.207
17.02.2021 17:22:02.570 GMT+0200,76.213,76.207
17.02.2021 17:22:02.620 GMT+0200,76.213,76.197
17.02.2021 17:22:03.030 GMT+0200,76.213,76.187
17.02.2021 17:22:03.131 GMT+0200,76.213,76.197
17.02.2021 17:22:03.374 GMT+0200,76.202,76.188
17.02.2021 17:22:10.266 GMT+0200,76.213,76.187
17.02.2021 17:22:10.671 GMT+0200,76.212,76.198
17.02.2021 17:22:10.972 GMT+0200,76.222,76.208
17.02.2021 17:22:11.417 GMT+0200,76.213,76.197
17.02.2021 17:22:11.574 GMT+0200,76.223,76.207
17.02.2021 17:22:12.055 GMT+0200,76.213,76.197
17.02.2021 17:22:12.105 GMT+0200,76.222,76.198
17.02.2021 17:22:12.155 GMT+0200,76.222,76.208
17.02.2021 17:22:12.342 GMT+0200,76.213,76.207
17.02.2021 17:22:12.392 GMT+0200,76.212,76.198
17.02.2021 17:22:12.492 GMT+0200,76.223,76.207
17.02.2021 17:22:13.400 GMT+0200,76.232,76.218
17.02.2021 17:22:13.906 GMT+0200,76.222,76.208
17.02.2021 17:22:21.048 GMT+0200,76.212,76.208
17.02.2021 17:22:21.098 GMT+0200,76.212,76.198
17.02.2021 17:22:21.449 GMT+0200,76.203,76.187
17.02.2021 17:22:21.650 GMT+0200,76.212,76.198
17.02.2021 17:22:26.397 GMT+0200,76.202,76.188
17.02.2021 17:22:27.182 GMT+0200,76.192,76.178
17.02.2021 17:22:27.283 GMT+0200,76.202,76.178
17.02.2021 17:22:27.383 GMT+0200,76.202,76.188
17.02.2021 17:22:27.856 GMT+0200,76.203,76.177
17.02.2021 17:22:27.906 GMT+0200,76.203,76.187
17.02.2021 17:22:37.025 GMT+0200,76.193,76.177
17.02.2021 17:22:41.547 GMT+0200,76.202,76.178
17.02.2021 17:22:41.696 GMT+0200,76.193,76.177
17.02.2021 17:22:41.847 GMT+0200,76.202,76.178
17.02.2021 17:22:42.041 GMT+0200,76.192,76.178
17.02.2021 17:22:42.141 GMT+0200,76.203,76.177
17.02.2021 17:22:42.243 GMT+0200,76.193,76.177
17.02.2021 17:22:42.507 GMT+0200,76.203,76.177
17.02.2021 17:22:43.411 GMT+0200,76.202,76.188
17.02.2021 17:22:44.622 GMT+0200,76.213,76.187
17.02.2021 17:22:44.833 GMT+0200,76.203,76.187
17.02.2021 17:22:54.152 GMT+0200,76.192,76.178
17.02.2021 17:23:02.221 GMT+0200,76.202,76.178
17.02.2021 17:23:02.279 GMT+0200,76.193,76.177
17.02.2021 17:23:02.970 GMT+0200,76.203,76.177
17.02.2021 17:23:04.144 GMT+0200,76.192,76.178
17.02.2021 17:23:07.712 GMT+0200,76.192,76.168
17.02.2021 17:23:07.762 GMT+0200,76.183,76.167
17.02.2021 17:23:12.514 GMT+0200,76.173,76.167
17.02.2021 17:23:12.565 GMT+0200,76.173,76.157
17.02.2021 17:23:14.604 GMT+0200,76.183,76.167
17.02.2021 17:23:15.218 GMT+0200,76.182,76.178
17.02.2021 17:23:15.268 GMT+0200,76.193,76.177
17.02.2021 17:23:17.000 GMT+0200,76.203,76.177
17.02.2021 17:23:17.123 GMT+0200,76.203,76.187
17.02.2021 17:23:17.408 GMT+0200,76.202,76.178
17.02.2021 17:23:17.458 GMT+0200,76.192,76.178
17.02.2021 17:23:17.559 GMT+0200,76.203,76.187
17.02.2021 17:23:21.315 GMT+0200,76.213,76.197
17.02.2021 17:23:22.151 GMT+0200,76.222,76.208
17.02.2021 17:23:22.301 GMT+0200,76.212,76.198
17.02.2021 17:23:24.786 GMT+0200,76.212,76.208
17.02.2021 17:23:24.836 GMT+0200,76.222,76.208
17.02.2021 17:23:25.839 GMT+0200,76.223,76.217
17.02.2021 17:23:25.889 GMT+0200,76.233,76.217
17.02.2021 17:23:25.990 GMT+0200,76.223,76.207
17.02.2021 17:23:28.418 GMT+0200,76.213,76.207
17.02.2021 17:23:28.468 GMT+0200,76.212,76.198
17.02.2021 17:23:30.702 GMT+0200,76.202,76.188
17.02.2021 17:23:30.954 GMT+0200,76.192,76.178
17.02.2021 17:23:31.104 GMT+0200,76.203,76.177
17.02.2021 17:23:31.159 GMT+0200,76.203,76.187
17.02.2021 17:23:34.594 GMT+0200,76.212,76.198
17.02.2021 17:23:37.250 GMT+0200,76.212,76.188
17.02.2021 17:23:37.350 GMT+0200,76.202,76.188
17.02.2021 17:23:40.921 GMT+0200,76.193,76.177
17.02.2021 17:23:48.155 GMT+0200,76.193,76.167
17.02.2021 17:23:48.613 GMT+0200,76.182,76.168
17.02.2021 17:23:49.227 GMT+0200,76.192,76.168
17.02.2021 17:23:49.278 GMT+0200,76.193,76.177
17.02.2021 17:23:49.390 GMT+0200,76.193,76.167
17.02.2021 17:23:49.754 GMT+0200,76.192,76.178
17.02.2021 17:23:52.173 GMT+0200,76.183,76.167
17.02.2021 17:23:53.631 GMT+0200,76.192,76.178
17.02.2021 17:23:53.817 GMT+0200,76.193,76.167
17.02.2021 17:23:53.890 GMT+0200,76.192,76.178
17.02.2021 17:23:55.082 GMT+0200,76.183,76.177
17.02.2021 17:23:55.132 GMT+0200,76.183,76.167
17.02.2021 17:23:56.574 GMT+0200,76.192,76.168
17.02.2021 17:23:56.725 GMT+0200,76.193,76.177
17.02.2021 17:23:58.045 GMT+0200,76.202,76.188
17.02.2021 17:23:58.326 GMT+0200,76.202,76.178
17.02.2021 17:23:58.377 GMT+0200,76.193,76.177
17.02.2021 17:23:58.477 GMT+0200,76.202,76.178
17.02.2021 17:23:58.528 GMT+0200,76.193,76.177
17.02.2021 17:23:58.628 GMT+0200,76.203,76.177
17.02.2021 17:23:58.679 GMT+0200,76.202,76.188
17.02.2021 17:23:59.136 GMT+0200,76.203,76.177
17.02.2021 17:23:59.186 GMT+0200,76.202,76.188
17.02.2021 17:23:59.694 GMT+0200,76.193,76.177
17.02.2021 17:24:00.044 GMT+0200,76.202,76.188
17.02.2021 17:24:00.195 GMT+0200,76.192,76.178
17.02.2021 17:24:03.412 GMT+0200,76.203,76.187
17.02.2021 17:24:04.347 GMT+0200,76.192,76.178
17.02.2021 17:24:09.943 GMT+0200,76.202,76.178
17.02.2021 17:24:09.993 GMT+0200,76.202,76.188
17.02.2021 17:24:10.194 GMT+0200,76.202,76.178
17.02.2021 17:24:10.244 GMT+0200,76.193,76.177
17.02.2021 17:24:15.367 GMT+0200,76.182,76.168
17.02.2021 17:24:17.557 GMT+0200,76.183,76.177
17.02.2021 17:24:17.607 GMT+0200,76.193,76.177
17.02.2021 17:24:19.420 GMT+0200,76.182,76.168
17.02.2021 17:24:22.091 GMT+0200,76.192,76.178
17.02.2021 17:24:24.967 GMT+0200,76.203,76.177
17.02.2021 17:24:25.017 GMT+0200,76.203,76.187
17.02.2021 17:24:26.354 GMT+0200,76.193,76.177
17.02.2021 17:24:27.784 GMT+0200,76.203,76.187
17.02.2021 17:24:30.056 GMT+0200,76.192,76.178
17.02.2021 17:24:31.233 GMT+0200,76.202,76.178
17.02.2021 17:24:31.284 GMT+0200,76.193,76.177
17.02.2021 17:24:31.667 GMT+0200,76.203,76.177
17.02.2021 17:24:31.900 GMT+0200,76.203,76.187
17.02.2021 17:24:33.045 GMT+0200,76.192,76.188
17.02.2021 17:24:33.096 GMT+0200,76.193,76.177
17.02.2021 17:24:38.451 GMT+0200,76.183,76.167
17.02.2021 17:24:39.936 GMT+0200,76.193,76.177
17.02.2021 17:24:42.004 GMT+0200,76.193,76.167
17.02.2021 17:24:42.208 GMT+0200,76.183,76.167
17.02.2021 17:24:42.658 GMT+0200,76.193,76.167
17.02.2021 17:24:42.809 GMT+0200,76.183,76.167
17.02.2021 17:24:43.290 GMT+0200,76.193,76.177
17.02.2021 17:24:45.115 GMT+0200,76.182,76.178
17.02.2021 17:24:45.166 GMT+0200,76.182,76.168
17.02.2021 17:24:49.611 GMT+0200,76.172,76.158
17.02.2021 17:24:53.360 GMT+0200,76.182,76.168
17.02.2021 17:24:54.942 GMT+0200,76.172,76.168
17.02.2021 17:24:54.992 GMT+0200,76.173,76.157
17.02.2021 17:24:57.443 GMT+0200,76.173,76.147
17.02.2021 17:24:57.493 GMT+0200,76.163,76.147
17.02.2021 17:24:57.544 GMT+0200,76.172,76.148
17.02.2021 17:24:57.694 GMT+0200,76.172,76.158
17.02.2021 17:25:01.464 GMT+0200,76.162,76.148
17.02.2021 17:25:03.232 GMT+0200,76.172,76.158
17.02.2021 17:25:26.476 GMT+0200,76.183,76.167
17.02.2021 17:25:31.462 GMT+0200,76.173,76.157
17.02.2021 17:25:35.333 GMT+0200,76.163,76.147
17.02.2021 17:25:39.714 GMT+0200,76.163,76.137
17.02.2021 17:25:39.764 GMT+0200,76.153,76.137
17.02.2021 17:25:39.865 GMT+0200,76.163,76.147
17.02.2021 17:25:50.950 GMT+0200,76.153,76.137
17.02.2021 17:25:54.401 GMT+0200,76.162,76.148
17.02.2021 17:25:54.645 GMT+0200,76.162,76.138
17.02.2021 17:25:54.745 GMT+0200,76.152,76.138
17.02.2021 17:25:55.288 GMT+0200,76.162,76.138
17.02.2021 17:25:55.338 GMT+0200,76.163,76.147
17.02.2021 17:25:59.558 GMT+0200,76.172,76.148
17.02.2021 17:25:59.658 GMT+0200,76.163,76.147
17.02.2021 17:25:59.759 GMT+0200,76.173,76.157
17.02.2021 17:26:00.373 GMT+0200,76.183,76.167
17.02.2021 17:26:01.195 GMT+0200,76.193,76.177
17.02.2021 17:26:01.296 GMT+0200,76.182,76.168
17.02.2021 17:26:06.046 GMT+0200,76.192,76.168
17.02.2021 17:26:06.293 GMT+0200,76.193,76.177
17.02.2021 17:26:09.207 GMT+0200,76.182,76.178
17.02.2021 17:26:09.258 GMT+0200,76.182,76.168
17.02.2021 17:26:11.000 GMT+0200,76.172,76.158
17.02.2021 17:26:12.579 GMT+0200,76.183,76.157
17.02.2021 17:26:12.629 GMT+0200,76.182,76.168
17.02.2021 17:26:18.336 GMT+0200,76.192,76.178
17.02.2021 17:26:18.437 GMT+0200,76.183,76.167
17.02.2021 17:26:19.830 GMT+0200,76.193,76.177
17.02.2021 17:26:19.931 GMT+0200,76.182,76.168
17.02.2021 17:26:23.733 GMT+0200,76.173,76.157
17.02.2021 17:26:24.662 GMT+0200,76.173,76.167
17.02.2021 17:26:24.713 GMT+0200,76.183,76.167
17.02.2021 17:26:26.244 GMT+0200,76.193,76.167
17.02.2021 17:26:26.294 GMT+0200,76.192,76.178
17.02.2021 17:26:26.495 GMT+0200,76.183,76.167
17.02.2021 17:26:31.221 GMT+0200,76.173,76.157
17.02.2021 17:26:35.294 GMT+0200,76.183,76.157
17.02.2021 17:26:35.344 GMT+0200,76.172,76.158
17.02.2021 17:26:36.483 GMT+0200,76.182,76.168
17.02.2021 17:26:45.674 GMT+0200,76.193,76.167
17.02.2021 17:26:45.725 GMT+0200,76.193,76.177
17.02.2021 17:26:46.020 GMT+0200,76.192,76.168
17.02.2021 17:26:46.313 GMT+0200,76.182,76.168
17.02.2021 17:26:47.635 GMT+0200,76.192,76.178
17.02.2021 17:26:49.938 GMT+0200,76.203,76.187
17.02.2021 17:26:50.528 GMT+0200,76.202,76.178
17.02.2021 17:26:50.629 GMT+0200,76.203,76.187
17.02.2021 17:26:50.780 GMT+0200,76.203,76.177
17.02.2021 17:26:51.425 GMT+0200,76.202,76.188
17.02.2021 17:26:55.243 GMT+0200,76.192,76.178
17.02.2021 17:26:57.750 GMT+0200,76.182,76.168
17.02.2021 17:26:59.295 GMT+0200,76.193,76.177
